xclass,cap_color,weight,height
p,g,4.288735650657107,4.574076670238584
p,y,2.6266408930246565,5.07884161340586
p,g,3.198796617989792,5.555518085725241
p,y,3.1512941497094595,3.514553779742035
p,y,3.144537442365816,4.33190133820302
p,y,3.441206220214296,5.085000716924069
p,y,3.5184343448392883,2.9439642160212953
p,g,3.4898293597481027,4.019191814466243
p,y,2.786158205684448,2.7048108338322523
p,g,4.891181210111171,2.262052343191949
p,g,3.3574453901919417,5.44151489537853
p,g,4.170517180433357,4.899223525673058
p,g,1.4715635141606644,2.514378615340039
p,y,2.817922945521138,4.14460573546058
p,g,4.004388302025859,4.453127661724115
p,g,2.6588035788113147,5.911940556817365
p,n,2.447517742056387,5.523396034926675
p,y,2.925249993642107,6.552371433028405
p,n,2.6029994432729024,6.81487662512181
p,g,3.151563914047271,4.796482284314244
p,g,2.0349209254655936,7.404332984322329
p,g,4.414680642453606,3.536835539516473
p,y,3.635543795843316,4.385581507975942
p,g,3.2951990547158636,4.25813396166242
p,g,5.418293112356887,6.412251642575638
e,e,3.402785503022662,6.3161687697481
p,y,2.7054685571638797,3.4464186044537173
p,y,3.65389484137319,6.370835028529955
p,g,2.7014047575342586,2.0708375588439245
p,g,3.2117178105823134,4.6635780687777135
p,b,2.662407088547805,4.873476386315906
p,g,3.0917334470562317,8.00787299051093
p,y,2.0765142009721758,4.169298017958285
p,g,4.1007428690510785,3.6767084421737275
e,e,2.8111142720934374,10.204912773155428
p,g,2.7572183476364,5.171051365624583
p,y,3.5133578000584977,4.254595007166152
p,g,3.148781642491363,4.384816998673278
p,g,2.9390817379263185,6.742926394985858
p,y,4.548021866226781,5.535741071242354
p,w,1.467920706840729,3.3888954804621907
p,b,4.016874277562204,5.592268896642814
p,y,4.2771429571787465,6.120364556505391
p,g,4.806235889776358,8.872201845744424
p,g,2.386834337926068,3.3194819500208688
p,g,3.2931848767928678,3.7963283259408054
p,y,4.650260064462042,4.79374101674352
p,g,5.264914069417957,7.522584054198898
p,w,2.7645398405087893,4.1265757020616105
e,g,6.043003408116752,4.447678943803703
p,g,3.5871665439076486,2.08675141834966
p,g,3.107584450286948,7.8338654017134095
e,e,6.875010868419424,3.78420674410812
e,b,5.671562551844795,5.83808801697509
p,y,3.024986991816388,7.285663197942613
p,y,3.5132349481472174,5.290037554337239
p,y,2.579220965543173,3.3955393216910545
p,y,4.142309006989905,6.070178586805143
p,g,3.4308917623989403,3.5928899149679943
p,g,1.476755911502792,3.721709927101066
p,y,3.980352118815726,3.5253048810809995
p,g,3.6022480811813375,4.683845452260497
p,y,2.3390404149448125,4.919584539529278
p,g,2.033825266049215,4.766135651678187
p,y,1.214851054424393,2.6379318871565864
p,g,2.0356226534147757,6.076024177710854
p,g,4.38470197382395,5.680889740660682
e,u,1.897160892184532,4.157963208918931
p,g,3.0082468864358,3.466124028404768
p,y,2.9449606587018726,4.487510683127409
p,y,1.555456304812081,7.013020174644956
p,y,2.8185334869945016,3.9672353506298217
p,y,2.8073496982118797,4.546850987889732
p,g,2.3576459080346623,4.9007582346226926
p,g,1.7804496065140751,5.069868546222338
p,y,3.359198763252621,4.132630006841334
p,g,3.8600697271697064,3.1754463052571507
p,g,3.182351560810701,4.0165636021586835
p,y,4.674537874388603,3.4470027590562804
e,e,4.05905040019657,4.51367444921954
p,g,3.7151049411578527,3.1493334106275466
p,g,1.1566073363682703,4.125102513747585
p,y,2.2710723440278273,3.6356900931982756
p,y,2.1753203138646517,8.262517807028837
e,n,3.478702229103736,5.440816017398051
p,y,3.5241509073110584,5.026704032220771
e,b,3.0888557755924624,3.748239036506516
p,y,2.645365247634695,4.744369098494557
p,y,2.864812388713828,5.674236291990489
p,y,3.658957325010812,6.818489416600943
e,e,4.793381217740868,9.865471139758611
p,y,2.7118710571867157,4.768562680176753
p,y,3.2667714036880966,9.245207288269992
p,y,3.3571843835986512,6.0516684904856906
p,y,1.4980759460931925,5.637035389128522
p,y,3.510470868287217,7.766417528392869
p,g,3.896990884514784,6.835590626871357
p,g,2.929512050816131,5.232679924350723
p,g,1.3867496552097172,2.935712966783771
p,g,2.898438011499924,7.059830075460314
p,y,2.0052572393173467,5.008901692124054
p,g,3.9338508852430167,3.945711622824478
p,y,3.352236510287467,4.422950902818782
p,y,5.042175698282097,7.309289135949255
e,g,4.08752567470429,5.881155461536769
p,g,4.242330226320556,3.0656516350402416
p,y,3.924231039142229,6.062457555089898
p,g,2.1301197310450846,5.235006300779482
p,y,3.4919538065206392,5.165133531116945
p,g,3.2407620626753695,4.6595460579961046
p,y,1.9945855148345082,4.112996851049523
e,n,6.556787382215399,3.4174386414784013
p,g,2.909086882815557,3.541188833784009
p,y,1.6718436660387466,6.702847686808419
p,g,2.562417065351209,6.477219396965999
p,g,1.9476293036448828,6.647636810270716
p,g,4.907444253151267,4.677709616754777
p,y,3.0760255996008965,2.3829518363322473
e,b,3.719214202530511,9.41023123435342
p,y,3.0048545060100076,5.214508044913446
p,g,4.994458165989241,2.3876822179427424
p,g,3.0385738428183156,3.0217355261061063
p,g,2.863716171200059,6.868529947305469
p,g,2.632041487085921,4.746863381168708
p,y,2.6392640846575004,4.854363312658403
p,y,4.393918609235889,4.88511256626573
p,y,2.3777956693823867,4.483016000207604
p,y,2.149758815382553,7.26147619626329
p,y,4.0435846988043735,5.104023044664412
p,y,3.6981172010955463,4.348236293595925
p,y,4.135722078731008,4.685149248261763
p,y,2.7229217211928693,7.118128234379
p,y,1.291029104260113,5.467129104149776
p,y,4.398199542502653,3.799757377003564
p,g,3.700236364821316,3.606351923931918
e,n,2.3793568924699753,7.433550374856053
p,y,1.532230004346226,4.832485398634219
p,g,2.9287860946287143,3.9252687004069453
p,g,3.455815072340506,3.0712926325774905
p,g,4.503387806527315,7.291696165059042
p,y,3.458286623286607,3.6632983123397405
p,g,3.649791348943411,6.739547967700324
p,y,2.5378824256885033,7.15595773322528
p,y,5.387024514239694,5.829290929947623
p,y,3.803158884172734,3.7442251952919223
e,c,2.027318451066722,6.166089204885072
p,g,3.7248835505320517,3.2604206683804757
p,g,2.852055019770413,4.210471740571338
p,y,2.235461045666404,2.1209830999996315
p,y,3.1731286691175504,2.422321505912467
e,n,5.022233518174245,7.36866738306234
p,n,3.415746919023991,5.081975530522726
p,g,3.641770792614034,6.001839240661096
p,g,2.9417720394437183,5.32912068032
p,g,3.317847743709652,7.644647108569069
p,y,1.6012289572801284,4.32295057555757
p,y,4.389010812568246,6.87686624753608
p,g,4.647428405087799,3.9212279744602547
p,g,2.8173445809907416,7.522124769822447
p,g,3.325233554887241,4.589917733112975
p,y,3.8866047577487195,3.8678057577690907
p,g,3.407482219260629,5.571106782180437
p,y,1.8592511046685467,6.159580633261999
p,y,1.5132796107625968,6.3875796604732145
p,y,4.562836984410749,3.25865097334106
p,y,3.8345048627453844,6.099236883972173
p,g,5.551211513828871,5.357787387230998
p,g,2.749217763182947,2.0146906764747636
p,g,3.538540447491703,7.582278809905306
e,b,4.141456176762537,6.48450494813696
p,g,3.24541710532621,4.5985184046252945
p,y,3.638311590053066,4.5009807320517385
p,n,3.33677980978306,6.505605330825675
p,g,3.847099503813797,3.6339972416477395
p,g,4.522779686774538,4.680715666593772
p,y,3.216224113412082,5.622265555800247
p,y,1.4773288797626314,3.0191560845980785
p,y,1.0439244538038293,3.444334340324285
p,y,2.168121351567721,6.101153607459897
e,u,3.062785542900519,4.328288647211325
p,y,4.606476519331655,6.458708675159201
p,y,2.3613819430075225,5.545845637256373
p,g,4.036777851588935,6.8497084451152785
p,g,2.8722308413787827,2.479355203279801
p,g,3.3312052784741173,6.628841520734153
p,g,3.6100096155465953,5.666815117038073
p,y,4.2019744785694355,5.965982084398658
p,y,3.675594708962058,6.98310130566026
p,g,3.4146127690037202,5.878589000121189
p,y,3.2662525171231658,4.741686347483018
p,g,2.238346332529836,4.0587450929718925
p,b,3.0037376646611778,2.0355632489763544
p,w,1.981544068169409,5.645418026916383
p,y,3.2059894985743154,3.679186303211025
p,y,4.901376781068901,7.540312802485321
p,g,2.6450734990831233,4.702909120875892
p,y,1.4706008113429407,5.627417117532579
p,y,3.88516125218593,5.762746982560831
e,g,5.341202669505077,3.4879420249342803
e,u,6.702388766502079,2.297333183727704
p,g,3.3014776138600723,3.5011106671763725
p,y,4.374749019785032,5.412457737342715
p,y,3.40826616795143,4.434717361095399
p,g,5.648862594929513,3.7999622930794645
p,y,2.862045690917686,5.720175258201493
p,y,2.5117650443279906,3.162507135189819
p,y,3.6076721962609075,4.386570245789532
p,g,3.287055014718822,3.9312730953309254
p,g,2.282533856449207,3.9037134412580916
p,y,3.2962707188816394,7.09539654845836
p,y,3.7419673615569344,3.7692495995523796
p,g,2.3928890831230447,5.577619346673087
p,g,2.1789444769878705,3.440557554024802
p,g,3.640692460581654,7.80724625342043
p,g,2.9250617371961525,3.3612992144547644
p,g,2.352859763294342,7.669245936469898
p,y,3.1656382077824134,7.409477554379671
p,g,2.049936741169094,5.199735272546001
p,g,3.895769478732539,3.8579599744813233
p,w,4.407536363285047,2.910021153226418
p,g,2.861885952014248,7.799365633615535
p,y,4.542999407684337,5.405031951745361
p,g,3.4469527197844787,2.7065996341167207
p,y,2.826612453646275,5.205314413204835
p,g,3.484621936631614,6.4121627801392425
p,g,2.52122484550995,5.261994627829852
p,y,2.9962459268516413,4.404023913767938
p,g,3.3475966622320814,5.673821172267424
p,y,3.714249736524537,4.90795165780138
p,y,3.702625047282201,4.096960183394975
p,y,1.8260635217619121,5.465684146628465
p,y,5.454332557022521,5.2916756325426775
p,y,4.973199576712398,4.066759270701636
p,g,4.930081637255413,4.006080785508023
p,g,5.041609620670025,5.200193070065055
p,y,3.276390154737245,4.687152802658866
p,g,2.6719456151519223,3.032864229322572
p,g,1.5096610790713154,7.015766166535507
p,y,2.844745607214157,6.614972073562987
p,y,4.301272476907251,3.721002845034804
p,y,2.5092452888725436,2.7625439503341718
p,y,5.202795756138538,3.0601098284812345
e,b,5.484310067163621,7.657527547034361
p,y,1.9625020292416,4.892203908826405
p,y,2.4207271398536556,5.632434300351771
p,g,4.697941734779737,4.94613430977604
p,y,4.338704317494227,4.444467965879085
p,g,2.8294729571039365,2.4835863208757676
p,g,2.662275382072429,3.56409419326653
p,g,3.787384879915339,4.20258543295318
p,y,2.475426496987169,6.34043291601681
p,y,5.777897237427396,2.548480004839246
p,g,4.472120166601882,8.446963228385657
p,g,4.568533539077707,4.597535829757425
p,g,2.9084173196315364,5.42358612430505
p,g,3.5348653110750012,5.245467595484657
p,g,4.73271621645871,5.400472610402916
p,g,2.844716655948104,6.210753382002659
p,g,3.3310212855985393,5.159483929682499
p,y,2.9503373847864296,5.016463638892924
p,g,1.8392682288379008,4.814996994702833
e,g,4.952396677167696,3.542631250073003
p,y,4.508105734438647,4.2754157330641105
p,y,1.6987380480992769,4.571406512510686
p,y,4.2231167639063685,5.896734413118754
p,y,4.123265751368503,5.058126509304677
p,g,1.0153945366950432,4.66387602205064
p,g,3.1781017943404533,5.472946419530379
p,y,4.571826462058595,2.6765995057178094
p,g,1.7531298746982684,4.926663506664555
p,g,5.782827004932932,5.244674813705691
p,y,2.9744408826115025,5.087509034777013
e,u,5.504426255216779,4.27271998609089
p,g,1.9757472364244528,5.123484342406041
p,y,2.540628077682086,7.0995942886619785
p,g,5.790750567240349,6.262609058858218
e,n,2.810532446259674,3.7345515220617465
p,y,2.4841356201516342,6.605523589462919
p,g,1.954211359754955,2.6281403152400253
p,g,4.128278797072152,3.815145445550299
p,y,4.613913911772564,4.616791335977412
p,y,3.7171872993621933,7.061547011929105
p,y,2.3079397656018585,7.253802141894284
p,y,2.2792132770248252,3.0160990224972712
p,g,2.4247466406742695,2.349681571836012
p,w,3.974414673088334,4.071182715659102
e,u,2.57625383293244,4.218200360271485
p,g,1.3484441633825237,6.2143054342549
p,y,3.618209341258783,4.554431968547672
p,g,1.4689859305038755,3.644244267700248
p,g,2.6935455981874963,6.0310509586774
p,g,5.339970048790828,4.002110959815543
p,y,2.7450904068432607,4.0312401011103915
p,g,3.139303973480625,4.829874912508158
p,g,3.4996819961620984,4.498683301904329
e,p,4.244619284459631,4.021558664612284
p,g,3.335817075359564,4.375049030422659
p,y,2.809304551519782,4.934569766739539
p,g,2.884575028627765,3.3460557544454166
p,y,1.8907426708855115,3.8033925512806777
p,g,3.0638621008604257,3.599109084883988
p,y,4.445768523224671,7.574666981256569
p,g,2.9738780725604346,2.845788271269461
p,y,2.8787246896040557,5.076933797417933
p,g,3.134599882741188,5.094698449690432
p,g,2.636950890085445,3.160197617779632
p,y,4.609016984122683,4.771947151367619
p,g,3.101950355174022,5.541361073752329
p,g,3.8699675869372463,4.7824772322877305
p,g,3.725361038372868,4.396844534786006
p,y,5.192234505718795,4.373663418374676
p,y,2.2441316953194947,5.163121925350799
p,g,2.2830606951337664,2.5864537541094954
p,y,2.7671753419184553,4.555033390317904
e,n,3.568707646079458,9.862228121512665
p,g,4.974624046206751,4.500242915170807
p,y,2.0961962245764303,7.278876058758419
p,g,2.4900818517682626,6.793940449825372
p,y,3.978602280082712,4.610316230920125
p,y,2.5860982655784848,4.699010918116841
p,w,2.412927124482529,3.735115095882737
p,y,4.008316007336936,6.379029885482583
p,b,3.90553989082393,7.924383741581164
p,y,2.853723635945637,3.8289631504051744
p,g,2.5675256605013943,4.647271945477902
p,p,2.628410851433701,3.979117691222441
p,g,3.4018937756444494,3.245168501681541
p,g,2.0745865368567395,6.5511794614910315
p,g,3.034094822527414,3.8422952822211194
p,g,3.852183118924459,4.383972931071177
p,y,1.4489478715094946,6.434133488056851
p,y,3.272671557820713,2.386984425516931
e,u,7.332547665757179,7.419232261903908
p,y,4.4012470028846575,3.69176083080767
e,e,5.910665384768852,7.349901631046647
p,y,3.240337419636764,6.218454103157382
p,y,2.9462761627881315,5.2897853677661075
p,n,4.350769737167382,2.4586448679348245
p,g,4.070754760099126,5.5895972616618685
p,g,4.144495376984322,4.753936235927284
p,g,2.3124380460065286,3.7695298094867407
p,y,2.9839134434573076,3.109222506716177
p,y,3.2093895452422165,4.008643937559496
p,g,5.702660171014502,3.5764786887980797
p,g,3.4841336637665057,5.3958340844996036
p,y,2.259251244819181,3.1858155843047755
e,e,3.2964486647089553,5.669061733506943
p,y,4.635467656569453,6.730439996954065
p,g,3.0146059421540685,2.5833003970391606
p,g,1.3845786800488937,6.79023757408833
p,y,2.959997304866151,5.712929047226176
p,g,3.998131703004931,4.277211123669563
p,g,1.8892622411642268,5.583127669612777
p,g,3.121177822440221,6.789056489770328
p,y,2.9945445968295807,5.34437882772826
p,y,2.560556345683896,5.238883545181986
p,y,4.284076664027172,3.772648430210668
p,y,1.5422894662087732,4.815897197342547
p,g,3.790991168110212,2.728575113148393
p,p,4.948953386625319,3.895233625009735
p,y,4.909916104567044,6.3570018896676705
p,g,4.73471649356285,5.385470674864951
p,y,2.188744561587919,4.04039516090976
p,g,2.864901379024266,7.4216231343737284
p,y,2.5501118432206487,3.847574108664722
p,g,2.9187513407120877,5.524791151767433
p,g,1.7627915853492029,5.497223436706703
p,y,2.7059667531588794,2.282284682877436
p,y,4.97010965921616,7.338385077652443
p,g,3.9049224096929995,4.951583857400751
p,y,6.01344285008741,3.9920785954188656
p,g,4.020782903252955,5.4658176678209465
p,g,4.5873536373423045,4.828022130493927
p,y,4.907864017371388,5.832458980615449
p,g,2.1556720050574976,5.0903963226303794
p,g,3.1206212353648213,2.9847361743323098
p,g,3.6742403286406575,3.754884782062156
p,g,4.999940551798903,6.7514361696777865
p,y,2.477853333354655,2.546886270824317
p,g,2.0516787632519504,4.227283117162129
p,g,2.519855707206685,5.724864809822201
p,y,3.756759498933826,3.5862932999028185
p,y,3.5184798975300895,3.2644658757744587
p,g,2.3837241940786456,5.591904631910439
p,g,1.0876502557249843,2.9021296789825906
e,p,5.712774092799046,7.840060204897646
p,p,2.843581697859237,4.16987199163955
p,y,3.2770114033811235,3.791611231068929
p,g,3.101480494636693,3.5499049930520936
p,y,3.373640182584854,7.504457438485205
e,e,6.051864139863219,5.349572610189597
p,y,6.053758237272332,3.8694502731578564
p,y,3.774293194187142,6.928528174330562
p,g,2.649285998433556,5.4820089031988894
e,n,4.415697343889056,5.960574049219424
p,y,4.494112294064568,3.9269466890719
p,g,1.9406116103155302,5.779742536214988
p,y,2.858047500149619,2.370054460167112
p,y,3.38676928661409,4.344498733197432
p,g,3.2260543913990656,4.570516196292862
p,g,2.7506141067740018,5.677557659518959
p,y,3.663719456972663,4.629897190250073
p,y,3.0661258460716123,3.209919137695299
e,g,3.074413366230729,8.186751381941999
p,g,4.404306386955882,3.693100120111651
p,n,4.04160570936426,5.491375189594946
p,g,3.5770091137056843,4.931858043833554
p,g,3.917962191379649,5.582380832569344
p,y,3.313818998457787,4.698148356738731
p,g,3.6329718321789644,6.43106380417364
e,e,4.798268403585267,6.985638859554255
p,g,5.4265723215994806,3.8738765749731883
p,y,3.3329897075287866,3.3147608931789962
p,y,2.4941851392222922,4.4508223579570005
p,y,2.819623908000637,7.558632443080652
p,g,5.494757413103757,4.11230983603863
p,g,4.412680751712038,5.488061873600092
p,y,3.293448077787068,7.7192494807182825
p,n,3.7946581263124033,4.726955603563747
p,g,1.97962942902976,6.341002760254005
p,g,3.675447757401136,5.923298030213475
p,y,3.5563557995954262,6.79378551467139
p,g,2.9083220340144145,5.039515920315266
p,y,5.136461576661169,3.924280476972921
e,e,3.1677102629240306,6.758054840621789
p,y,2.866593479225937,5.253792559718777
p,y,3.694346360601012,6.766982097488125
p,g,1.6950566703588947,5.299108900936333
p,y,4.181476028500431,6.645308148120301
p,y,5.582348461969256,7.15360421575593
e,e,4.601495114759539,7.61649791249036
p,y,3.260247535398389,5.534815701564248
p,y,3.0199104816886164,3.5036863467294617
e,n,4.105095432523342,4.203080668255998
p,w,3.0553743801530553,5.41550314716439
p,y,1.2477530311938159,5.393103955834186
p,y,2.36474814149543,5.12853909711141
p,y,3.518712920610123,2.761918306893466
p,y,1.7376553068216352,5.774202927115725
p,b,3.8135333937789326,7.710931797416997
p,w,3.008880153846377,5.9268846790313745
e,e,3.2837082773109123,5.346275882275404
p,w,3.491005788153645,4.003372248543188
e,p,3.790332921502097,3.378104820790389
p,w,2.4667260472755332,2.780234572045493
p,y,2.4710554185155686,5.131079413994437
p,g,1.4999894768304773,7.494164780647677
p,y,4.691642898588263,3.7611349910254916
p,g,1.8793697660062156,6.959875464297255
p,y,3.184108649942403,6.436812222987493
p,y,4.063775160810833,4.722735955251812
p,y,4.382581893822652,4.666688276911373
p,g,1.8456166017454672,6.077959397474466
p,g,4.5093215962865365,5.584942840959252
p,y,4.001991179171317,5.055434873302779
e,g,3.046253535533153,6.985241098409805
p,g,1.7781137933516278,5.35407038925681
p,g,1.7028017411370855,7.762130676485689
p,y,3.159907492972709,2.870034612214828
p,n,2.328551183732631,3.994187196070449
p,g,2.302163646047541,7.843960323799067
e,n,4.380595726777244,6.862135316120947
e,e,2.7480267254797117,3.9326888442180117
p,g,2.7178702777153707,4.8268996828128055
p,y,2.346084044236788,5.392490345711565
p,g,3.1071626769652236,5.594450156052617
e,e,3.0377690597334452,6.8604673278422
p,y,4.535544564399013,4.847256834185057
p,y,3.3198844562443974,5.69530787497631
p,g,2.909658686445563,8.460550940619381
p,y,3.9128273942623375,5.972701377655012
p,g,3.99986336061335,3.9526172025947144
p,w,3.2687737644379067,3.501978145889887
p,y,2.0414348682260997,3.0938234230635127
p,n,4.848684972962164,3.6882350844203327
p,g,2.9878231865977485,6.705384514942992
p,y,4.843875706377848,4.474589737758033
e,p,4.34102588942401,5.6936493632697935
p,w,2.1580663900322508,6.81792900534311
p,g,3.1401115369369696,6.353421565619066
p,g,3.736327626293731,5.594829301435443
p,y,2.883113147804965,4.436873846022619
p,b,3.022399491555412,5.7008566441065565
p,g,3.6804072533787546,3.774843970361002
p,y,1.663967897103441,5.403769062306056
p,g,3.8962204141096004,6.168988396835072
e,w,4.643510831213479,6.279673369813176
p,y,2.423285820074983,4.5634547317597285
p,y,2.3020293212286598,4.036135356674574
p,e,2.4389426079162195,3.7994721950383283
p,g,3.8426769835251022,5.224786931516537
p,y,1.208117990032327,4.6706455758304095
p,g,4.528438225691612,4.195110970575632
p,y,3.1436940115181256,4.252972242250497
p,y,1.7277684969987168,6.657467577993597
e,e,6.015345980012005,5.160933314284044
p,y,3.5915529167767186,5.352070071163368
p,g,3.8621359022065076,4.971833223153013
p,y,3.569062226316471,6.414534699910867
p,y,2.247961389277614,6.666362200342497
p,y,3.5866927907357526,4.178500244865681
p,g,2.5930425462537103,6.471710809274896
p,g,3.64327485706673,4.2042438189961695
p,g,3.7361545023817393,4.5229284408883625
e,e,2.4427497389038715,8.907734072204194
p,y,3.474088475301686,4.150352997763273
p,y,3.659514792805392,6.466945521712399
e,b,4.756033594435196,7.838918031984898
p,y,1.6356226567744363,6.548139948684527
p,y,2.9291271753694073,6.8548348075164105
p,y,2.8064712356822907,7.325330431956942
e,e,4.935690020311705,3.1489742300526973
p,g,3.9050468333108697,4.82606867115139
p,y,2.715691669681566,5.278984464357493
p,g,1.7502656923539097,5.4218057241661555
p,y,5.335440612892472,5.857552230870841
p,g,4.420230234844181,4.441290564349675
p,g,2.2673539106782568,4.975951772853734
p,n,1.99666246078129,4.725812742906713
e,b,4.49441193332294,8.00111299592007
p,y,3.654119663341922,7.413654906714129
p,g,2.618235248923032,7.850266369462023
p,g,2.7460078099332472,2.8989020614123
p,y,3.973868723523667,9.38544567938954
p,y,3.6494884735420574,5.264992369221633
e,p,4.818196817603631,3.7449088644964132
p,n,2.7519406813936005,5.823792353875778
p,g,2.667674981419592,6.019777727914131
p,y,2.2430000328001625,5.02623484556153
p,g,2.773277515267892,4.8338890296716785
p,b,2.033635820333984,7.677796218737871
p,g,3.7905057862375604,3.580719198299293
p,y,1.8701015504739507,2.488754347017455
p,g,1.3210692710492682,5.724320136681461
p,y,2.2909066864989924,3.1188769303891126
p,y,1.7184631357933187,3.0803067188903626
p,b,2.931661028336552,5.561682415097264
p,g,1.1409075693822524,2.9351510585000034
p,g,2.4944383853078143,5.157810376109595
p,y,1.9343800243454934,3.064237315783884
p,g,3.060778494290922,3.0338009952688614
e,b,3.6609607321541495,6.003998671072038
e,p,3.275916699565482,3.179153516348146
e,n,3.5250377874398673,8.39173023086183
p,p,3.502770579776918,3.6548796448126115
p,g,2.7923657346908763,5.708564016305278
p,g,5.172702736643091,5.502993417601126
p,g,2.8345187463091124,4.030494214243786
p,y,5.136341170574454,5.9816036802753825
p,g,4.10044209295619,3.8046756815973257
p,g,3.020248870420179,6.483692458196305
p,y,1.2729667561043836,5.486908610071909
p,y,3.4576067635473495,5.492629380987096
p,y,1.944950361352822,8.915054334737768
p,g,3.1392759250774778,4.0624454722738745
p,y,2.3199159046741924,6.087703187175378
p,y,4.586248711933754,3.696580542222266
p,g,2.6805115447403796,3.747981435360418
p,n,3.0804155130928406,4.392646929158255
p,y,3.508199540980586,5.393619805948948
p,y,3.8231193851430767,4.40596934317991
p,g,3.2852246498931277,5.3738791950484455
p,y,1.5375220930872064,4.232084125345125
p,y,3.818453000546482,7.1626438711725235
p,g,2.890985270091223,4.511715856748416
p,g,2.5237830608002527,4.086497300204759
p,y,3.911170164152704,7.630939115339849
p,g,3.148067850848353,4.762390301257012
p,g,3.626347664164703,4.270750437834668
p,n,4.790634979575762,3.837864021976431
p,y,4.353324972547746,8.088071012442068
p,n,4.856671660413978,5.527677881143703
p,b,2.7128599839677605,3.981919052241941
p,g,4.15733738651279,5.908638908200079
e,u,2.9550597868444854,7.1214824288866545
p,y,4.520722490963378,4.232458896167733
p,y,3.7148648322665343,5.2670247782430835
p,y,3.364229377448739,7.725201248297151
e,e,2.6490274907768168,5.2777470541625915
p,g,3.7830728229411132,3.129331653120495
p,y,3.662511002299409,5.380044254930345
p,y,3.829099198083763,4.379804956537562
p,g,1.476245075779814,5.717199089222974
p,y,3.642795645901818,7.536225703414331
p,g,3.4232609872877546,4.04090159087844
p,y,2.9839509550228875,5.760427851692503
p,y,2.451334428422642,5.124358459332422
p,g,4.095730247299969,4.477842764712053
p,y,2.2026672721383953,6.848489624250818
p,g,3.643021232016589,7.232166512641934
p,y,2.6479987885542426,3.4172184482404253
p,y,3.131455092936786,6.093769101805501
p,g,3.4480256812985077,4.55565347882652
p,g,3.0847329863092727,4.095628315617387
p,y,5.044008054979466,5.457813591201726
p,g,5.218819751988539,5.274174281248491
p,g,1.7336763152677415,7.364777912791828
p,g,5.047896307949259,5.7161023250616925
p,g,3.2749047586077773,4.63726598034069
p,y,3.857823031674225,5.212073067531604
p,g,2.5678673751274537,5.703497118048538
p,y,1.6411331348480576,5.176478660965698
p,g,3.1537919172747717,7.668494117543062
p,y,3.57662847343751,2.1193441729153832
p,y,4.49954465897054,3.9993096577154787
p,b,1.8674715492095872,4.714175904925867
p,g,3.431219725747063,4.54568313849408
p,y,4.225675057522826,4.83587164648599
p,y,3.212924183770155,7.601493706294578
p,g,4.680324474010657,5.065866238564719
p,e,5.040063841552046,4.016131165794651
e,b,5.337157948294794,4.922714796181667
e,b,4.156301088909979,8.844436691413074
p,g,3.316263455220711,4.3403088793835725
p,y,4.426051279001124,3.941887579945907
p,g,2.961899093384784,4.9242744552288364
p,g,2.399678712730121,2.505673756024485
p,b,2.2677357486806278,4.076834332493085
p,y,2.5269937891391994,7.278270402502794
p,y,3.266529277544487,6.199835442622387
p,w,3.742029895532474,3.7981018379810916
p,b,1.5164548045742505,5.1976827717439535
p,w,3.383939286115663,2.2006648502480974
p,y,4.394375521625803,3.6197036196397288
p,g,2.7172430260202,7.004119585853136
p,y,2.2693675765850703,2.9411329189295126
e,w,5.661582746009609,5.493087863723107
e,e,5.726433230667441,5.364288688274204
p,g,3.0436907689124544,7.119990741405623
p,g,4.1878053172361245,5.390198341023085
p,g,4.062486094523905,8.546127240637382
p,y,2.029098106491112,3.4198030864953846
p,y,5.173658328719232,2.4575419847463786
e,e,3.722447070415982,4.955068679536016
p,y,2.9318449474012755,5.132199061937177
p,g,2.587055288674337,4.1566495186388375
p,y,4.957346212885563,3.5294325777038624
p,y,3.397538147156443,5.438338357752764
p,y,5.7811157547375,3.7728885612810603
p,y,1.7724226014507165,7.057935225549183
e,c,2.6724041079454666,6.107180317402408
p,g,4.006901514115392,3.304730939243012
p,g,3.6363264395799795,6.440221400965334
p,y,3.1941546320196372,5.765861751042568
p,y,4.824686169461658,4.667314902020645
p,y,4.32322776625749,3.0769387867447104
p,y,2.1784027770243437,4.197828689225738
p,p,3.284357297811057,2.0118415515637547
e,p,5.6170268940905785,8.85623287030506
p,y,3.7461342234277866,5.57202854693599
e,b,3.6615976613324017,5.104270730638126
p,y,2.208320036076383,5.248546746049614
p,w,4.493616537523126,4.782882695330752
p,n,3.402913494737812,6.246325501837441
p,e,2.143930664610596,5.4288803647278865
p,w,4.002774387199366,5.634797857254059
p,g,2.245376041762804,5.102389513426478
p,g,3.43979161448343,3.866258034541794
p,y,2.91999211114846,5.06147192956214
e,p,3.9192168596654757,5.753357234103152
p,b,4.463623705834948,4.862187978078115
p,g,2.907321221403701,5.286929321807749
e,c,3.7349916488768855,5.629827004779709
p,w,2.799929640752061,4.863949805218088
p,w,2.4192625620266996,6.100863675677015
p,b,3.7619368277368723,4.998009669335615
p,b,1.8250426610265578,3.931429364323666
e,c,6.455222478605785,2.636351064487287
p,w,1.7646081664706572,3.504183379696836
p,g,2.742447588391977,5.447919294593277
p,w,1.2586035712853545,5.499413688723875
p,g,3.1718176586810265,8.094602003838592
p,w,1.8385404694086873,4.421498993933302
p,b,2.417378921149802,4.539519891100627
p,y,3.534941654375762,3.6217702120027644
p,n,4.8321849267984565,5.122187306651357
p,n,3.556380744095275,8.756019660683275
